log_bathrooms,log_bedrooms,log_sqft_above,log_sqft_living,log_sqft_living15,log_sqft_lot,log_sqft_lot15,scaled_condition,scaled_floors,scaled_lat,scaled_long,scaled_zipcode,scaled_grade,price
0.8109302162163288,1.0986122886681098,7.803843303538772,7.803843303538772,7.696212639346407,8.779557455883728,8.834191318202071,0.75,0.4,0.3506514396010897,0.2858333333333237,0.14646464646464646,0.5,329000.0
0.6931471805599453,1.0986122886681098,7.444248649496705,7.444248649496705,6.937314081223682,8.454679286026995,8.45638105201948,1.0,0.2,0.23950458420459755,0.2475000000000088,0.005050505050505051,0.3,233000.0
0.0,1.0986122886681098,7.24422751560335,7.24422751560335,7.528331766707247,7.365812837209472,8.258681496264236,1.0,0.2,0.749879363036839,0.16750000000000595,0.5606060606060606,0.5,667000.0
0.9162907318741551,1.3862943611198906,7.851661177889265,7.851661177889265,7.874739125171811,8.878079256126435,8.703838719690246,0.5,0.4,0.8869229531928527,0.33750000000000013,0.25757575757575757,0.5,719000.0
0.9162907318741551,1.0986122886681098,7.749322464660356,7.749322464660356,7.855544677915663,8.289037098278483,8.289037098278483,0.5,0.4,0.6163744571336608,0.3708333333333386,0.13131313131313133,0.5,580500.0
0.4054651081081644,0.6931471805599453,7.081708586105575,7.081708586105575,7.237059026124737,7.142827401161621,7.470793774195062,0.5,0.8,0.9192536593212209,0.13166666666665555,0.6666666666666666,0.4,280000.0
0.5596157879354227,1.3862943611198906,7.31986492980897,7.753623546559746,7.286191714702382,8.517193191416238,8.517193191416238,0.75,0.2,0.8467106321376835,0.12250000000000436,0.5858585858585859,0.4,687500.0
0.0,1.0986122886681098,6.993932975223189,6.993932975223189,7.358830898342354,8.006367567650246,8.533066540572527,0.75,0.2,0.8573266848962469,0.11666666666666686,0.5858585858585859,0.5,535000.0
1.0116009116784799,1.3862943611198906,7.154615356913663,7.630461261783627,7.61085279039525,8.803724602110622,9.073374516903025,0.5,0.0,0.43702750522759676,0.2983333333333242,0.2878787878787879,0.4,322500.0
0.9162907318741551,1.0986122886681098,7.31986492980897,7.7406644019172415,7.371489295214277,8.026170194946426,8.090708716083997,0.5,0.2,0.8473540292745647,0.1708333333333315,0.5757575757575758,0.5,696000.0
0.0,1.3862943611198906,6.835184586147301,7.414572881350589,7.67786350067821,10.458751025732687,9.347228624038305,0.0,0.0,0.8142190767251121,0.3191666666666622,0.25757575757575757,0.2,550000.0
0.6931471805599453,1.3862943611198906,7.7664168980196555,7.7664168980196555,7.455876687491824,8.699514748210191,8.45531778769815,0.75,0.4,0.8272478687469859,0.12749999999999267,0.5353535353535354,0.5,640000.0
0.0,1.3862943611198906,6.7912214627261855,7.106606137727303,7.162397497355718,8.996528148090857,8.961879012677683,0.25,0.0,0.2866334244812573,0.19416666666665777,0.0,0.4,240000.0
0.9162907318741551,1.3862943611198906,7.8709295967551425,7.8709295967551425,7.8709295967551425,8.929700114313448,9.382948236582498,0.5,0.4,0.6018980215537986,0.2791666666666608,0.2777777777777778,0.5,605000.0
0.8109302162163288,1.3862943611198906,7.8632667240095735,8.347590407030058,7.787382026484701,10.09352923234522,10.329310689232171,0.5,0.0,0.4650152806819995,0.13999999999999313,0.8333333333333334,0.5,775000.0
1.0116009116784799,1.6094379124341003,8.187299270155147,8.187299270155147,8.195609567288775,8.637462023807181,8.637462023807181,0.5,0.4,0.8507318642432085,0.4158333333333284,0.26262626262626265,0.6,861990.0
0.0,1.0986122886681098,7.358830898342354,7.358830898342354,7.365180126021013,7.731930721948486,7.878534196140362,0.5,0.4,0.7807624256072073,0.12583333333334176,0.5959595959595959,0.4,685000.0
0.0,1.0986122886681098,6.824373670043086,7.154615356913663,7.200424892944957,9.175334762777368,9.083415678402515,0.75,0.0,0.4706450056297275,0.2833333333333355,0.2878787878787879,0.3,309000.0
0.0,1.0986122886681098,6.897704943128636,6.897704943128636,7.113142108707088,9.051110146405625,9.08704215563169,0.5,0.0,0.24239987132057458,0.11999999999999242,0.1111111111111111,0.3,210490.0
0.9162907318741551,1.3862943611198906,7.736307096548285,7.736307096548285,7.893572073504902,9.504203303503045,9.52405562147478,0.75,0.4,0.7455364323628735,0.30333333333332435,0.030303030303030304,0.6,785000.0
0.5596157879354227,1.0986122886681098,7.1308988302963465,7.1308988302963465,6.877296071497429,8.693328989123106,8.536995818712418,0.75,0.0,0.8423677014637294,0.17833333333333176,0.5757575757575758,0.4,450000.0
0.9162907318741551,1.0986122886681098,7.68017564043659,7.920446505142607,7.893572073504902,11.08221946899627,11.191521135113415,1.0,0.0,0.39922792343573793,0.053333333333327335,0.3484848484848485,0.6,1350000.0
0.0,1.0986122886681098,7.081708586105575,7.081708586105575,7.081708586105575,9.126850061477157,9.144627828610801,0.5,0.0,0.43413221811163116,0.16083333333333116,0.7424242424242424,0.4,228000.0
0.9162907318741551,1.6094379124341003,7.402451520818244,8.055157731819678,7.595889917718538,9.119758993744945,9.11964950669168,0.75,0.0,0.5428663342448129,0.2716666666666724,0.2777777777777778,0.5,345000.0
0.5596157879354227,0.6931471805599453,6.897704943128636,7.590852123688581,7.299797366758161,9.053686561930807,8.815518423966498,0.5,0.0,0.8734116133183237,0.12166666666666705,0.5858585858585859,0.4,585000.0
0.8109302162163288,1.6094379124341003,7.6638772587034705,7.912056888179006,7.912056888179006,8.699514748210191,8.699514748210191,0.5,0.2,0.8061766125140737,0.1949999999999951,0.5252525252525253,0.5,920000.0
0.9162907318741551,1.0986122886681098,7.791522819150732,7.791522819150732,7.897296472595885,8.465899897028686,8.465899897028686,0.5,0.4,0.33842689400032316,0.32749999999998797,0.20707070707070707,0.5,301000.0
1.0986122886681098,1.3862943611198906,7.52294091807237,7.52294091807237,7.727535110475448,9.207937487359873,9.052750451401412,0.5,0.4,0.5629724947723918,0.304999999999999,0.29292929292929293,0.5,430000.0
0.5596157879354227,1.0986122886681098,7.138866999945524,7.138866999945524,7.162397497355718,9.035986984831405,9.07680897935166,0.5,0.0,0.45150394080745904,0.15000000000000532,0.7424242424242424,0.4,289000.0
0.5596157879354227,1.0986122886681098,7.3395376954076745,7.3395376954076745,7.365180126021013,6.950814768442584,8.035926369891792,0.5,0.8,0.8373813736528826,0.16250000000000578,0.5757575757575758,0.5,549000.0
0.8109302162163288,1.0986122886681098,7.01211529430638,7.414572881350589,7.272398392570047,8.699514748210191,8.313852267398207,0.5,0.0,0.7325076403409997,0.18166666666665732,0.6111111111111112,0.4,425000.0
1.0116009116784799,1.0986122886681098,7.478734825567875,7.926602599181384,7.272398392570047,8.245121966478605,8.294049640102028,1.0,0.2,0.6736368023162287,0.17583333333333168,0.7222222222222222,0.4,317625.0
0.9162907318741551,1.3862943611198906,7.7142311448490855,7.7142311448490855,7.7057128238944275,8.444192298531748,8.424419791263883,0.5,0.4,0.29258484799742596,0.2149999999999958,0.0,0.4,287000.0
0.8109302162163288,1.6094379124341003,7.3777589082278725,8.070906088787819,8.128585200374497,9.911356510914823,9.911356510914823,0.5,0.0,0.7630690043429275,0.24999999999999703,0.015151515151515152,0.5,1330000.0
1.1786549963416462,1.6094379124341003,8.029432840581244,8.470101583882387,8.169053149927343,10.821656519422055,10.569186452136844,0.75,0.0,0.798777545439928,0.29583333333333595,0.020202020202020204,0.8,1040000.0
0.6931471805599453,1.0986122886681098,7.138866999945524,7.138866999945524,7.402451520818244,8.632662441222351,8.464846711044029,0.75,0.0,0.9334083963326312,0.2799999999999981,0.16666666666666666,0.4,325000.0
0.6931471805599453,1.3862943611198906,7.718685495198466,7.919356190660617,7.31986492980897,8.962776046120291,8.962776046120291,1.0,0.2,0.9022036351938223,0.1899999999999949,0.6262626262626263,0.4,571000.0
0.5596157879354227,1.0986122886681098,6.993932975223189,7.489970898834801,7.570443252057374,10.830302707866496,10.830302707866496,1.0,0.0,0.31397780279877874,0.3683333333333385,0.20707070707070707,0.4,349000.0
1.3862943611198906,1.3862943611198906,7.779048644925556,8.140315540159985,8.083328608786376,10.466013387887635,10.463674605839843,0.75,0.4,0.6857004986327806,0.43999999999999195,0.37373737373737376,0.7,832500.0
0.0,1.0986122886681098,6.813444599510896,7.251344983372214,7.029972911706386,8.52912176228151,8.646992628951082,0.75,0.0,0.8869229531928527,0.14583333333333062,0.6666666666666666,0.4,410000.0
0.9162907318741551,1.3862943611198906,8.146129510025405,8.146129510025405,8.116715624819111,10.588678163379617,10.590365120082478,0.5,0.4,0.29934051793469046,0.4083333333333281,0.045454545454545456,0.7,720000.0
0.9162907318741551,1.0986122886681098,7.762170607138205,7.762170607138205,7.762170607138205,8.536995818712418,8.587278798982926,0.5,0.4,0.31413865208299335,0.42250000000000315,0.18686868686868688,0.5,390000.0
0.9162907318741551,1.3862943611198906,7.549609165154532,7.549609165154532,7.533693709848633,8.68084148294457,8.764834214330834,0.5,0.4,0.31059996783013505,0.40333333333332794,0.18686868686868688,0.4,360000.0
0.0,0.6931471805599453,6.917705609835305,7.61085279039525,7.450079569807499,8.812843433517195,8.812843433517195,0.5,0.0,0.6297249477239867,0.18666666666666934,0.5909090909090909,0.4,355000.0
0.4054651081081644,1.0986122886681098,7.426549072397305,7.426549072397305,7.52294091807237,9.072456664612796,9.082166033252674,0.5,0.0,0.5230818722856632,0.304999999999999,0.29292929292929293,0.5,356000.0
0.0,1.0986122886681098,6.866933284461882,6.866933284461882,7.358830898342354,8.799963219506997,8.882252884889363,0.5,0.0,0.9176451664790064,0.1708333333333315,0.6262626262626263,0.3,315000.0
0.4054651081081644,1.0986122886681098,7.549609165154532,7.668561108015897,7.61085279039525,8.1886891244442,8.476371196895983,0.5,0.4,0.7685378800064294,0.12500000000000444,0.5959595959595959,0.6,940000.0
0.8109302162163288,1.6094379124341003,7.886081401775745,7.886081401775745,7.371489295214277,9.035986984831405,9.007612005404566,1.0,0.2,0.2171465336979229,0.2716666666666724,0.4595959595959596,0.4,305000.0
0.9162907318741551,1.3862943611198906,7.590852123688581,7.590852123688581,7.590852123688581,8.909640602443098,8.92399074475818,0.5,0.4,0.21521634228727915,0.11916666666665511,0.1111111111111111,0.4,243500.0
1.0116009116784799,1.6094379124341003,8.166216268592143,8.166216268592143,7.832014180505469,8.756682421266532,8.740336742730447,0.75,0.4,0.7957214090397249,0.10333333333332911,1.0,0.7,1100000.0
0.0,1.0986122886681098,7.090076835776092,7.090076835776092,7.2078598714324755,9.259130536145614,9.259130536145614,0.5,0.0,0.2671706610905482,0.13666666666666757,0.1111111111111111,0.4,153000.0
0.4054651081081644,1.0986122886681098,7.162397497355718,7.365180126021013,7.358830898342354,8.517193191416238,8.411832675758411,0.5,0.0,0.8542705484960552,0.10749999999999198,0.5858585858585859,0.5,430000.0
0.4054651081081644,1.0986122886681098,7.162397497355718,7.365180126021013,7.358830898342354,8.517193191416238,8.411832675758411,0.5,0.0,0.8542705484960552,0.10749999999999198,0.5858585858585859,0.5,700000.0
0.9162907318741551,1.3862943611198906,7.779048644925556,8.101677747454572,7.575584651557793,9.235032984566555,8.706986763048892,0.5,0.0,0.6939038121280336,0.2216666666666706,0.19696969696969696,0.4,905000.0
0.5596157879354227,1.0986122886681098,7.580699752224563,7.580699752224563,7.4673710669175595,9.660205067381032,9.656051308652874,0.5,0.0,0.3244330062731161,0.19833333333333247,0.15656565656565657,0.4,247500.0
0.4054651081081644,1.3862943611198906,7.05617528410041,7.05617528410041,7.05617528410041,8.764053269347762,8.764053269347762,0.75,0.0,0.23757439279395381,0.11416666666667862,0.1111111111111111,0.4,199000.0
0.5596157879354227,1.0986122886681098,7.098375638590786,7.501082124259871,7.408530566894626,10.640651618512848,11.813296688537998,1.0,0.0,0.41016567476274196,0.4641666666666674,0.18686868686868688,0.4,314000.0
0.9162907318741551,1.0986122886681098,7.749322464660356,7.749322464660356,7.843848638152472,10.51452948317723,10.46495876097101,0.5,0.4,0.5274248029596288,0.6675,0.2222222222222222,0.6,437500.0
0.9162907318741551,1.0986122886681098,7.146772179452637,7.635303886259415,7.696212639346407,9.491073355339758,8.411832675758411,1.0,0.2,0.781084124175648,0.16666666666666863,0.51010101010101,0.6,850830.0
0.6931471805599453,1.0986122886681098,7.272398392570047,7.590852123688581,7.383989457978509,8.154212694914229,8.154212694914229,0.75,0.2,0.8389898664950971,0.11916666666665511,0.5858585858585859,0.4,555000.0
0.8109302162163288,1.0986122886681098,7.691656822810547,7.691656822810547,7.851661177889265,11.586110868831522,10.774299631131253,0.75,0.4,0.9927617822100688,0.36250000000000104,0.3838383838383838,0.5,699950.0
0.9162907318741551,1.0986122886681098,7.979338895262328,7.979338895262328,7.7706452341291765,9.001222992395064,9.001222992395064,0.5,0.4,0.6844137043590182,0.26583333333333486,0.015151515151515152,0.5,1090000.0
0.0,1.0986122886681098,7.098375638590786,7.098375638590786,7.402451520818244,10.431730608339187,9.609787407758784,0.5,0.0,0.4529515843654476,0.27583333333333526,0.2878787878787879,0.4,290000.0
0.0,1.0986122886681098,7.064759027791802,7.4205789054108005,7.122866658599083,8.29529885950246,8.29529885950246,0.75,0.2,0.8555573427698292,0.112500000000004,0.5858585858585859,0.4,460000.0
0.5596157879354227,0.6931471805599453,7.122866658599083,7.122866658599083,7.146772179452637,7.821242083523558,8.510369966068112,0.75,0.0,0.362554286633427,0.16083333333333116,0.9949494949494949,0.5,188500.0
0.9162907318741551,1.3862943611198906,8.0519780789023,8.0519780789023,8.003028666384733,10.241280345410422,10.463131911491967,0.75,0.4,0.9240791378478417,0.3608333333333264,0.3838383838383838,0.7,680000.0
0.5596157879354227,1.6094379124341003,7.615791072035833,7.615791072035833,7.824046010856292,9.420763358881013,9.151969458649853,0.75,0.4,0.7814058227440887,0.3383333333333375,0.25757575757575757,0.4,470000.0
0.5596157879354227,1.0986122886681098,6.551080335043404,7.138866999945524,7.22983877815125,8.1101268019411,8.170751423757535,1.0,0.0,0.8467106321376835,0.1383333333333422,0.5151515151515151,0.3,570000.0
0.5596157879354227,1.0986122886681098,7.05617528410041,7.3395376954076745,7.3395376954076745,9.441452092939569,9.363576347875041,0.75,0.0,0.33215377191571394,0.40333333333332794,0.18686868686868688,0.4,272500.0
0.5596157879354227,1.0986122886681098,6.984716320118266,7.640123172695364,7.644919344958857,8.69433468816865,8.612503371220562,0.5,0.0,0.6297249477239867,0.18333333333333196,0.5404040404040404,0.4,329950.0
1.252762968495368,1.0986122886681098,7.371489295214277,7.371489295214277,7.3901814282264295,7.004881989712859,8.060224240440958,0.5,0.8,0.8468714814219095,0.13999999999999313,0.5151515151515151,0.5,518500.0
0.0,0.6931471805599453,6.779921907472252,6.779921907472252,7.081708586105575,8.821732380934442,8.821732380934442,0.75,0.0,0.5549300305613648,0.2225000000000079,0.8939393939393939,0.3,205425.0
0.0,1.3862943611198906,7.383989457978509,7.383989457978509,7.383989457978509,8.000349495324684,8.303999970955196,0.75,0.2,0.693421264275367,0.18416666666666925,0.7222222222222222,0.4,535000.0
0.9162907318741551,1.0986122886681098,7.352441100243583,7.783224016336037,7.757906208351747,8.775549434486189,9.292473201514705,0.5,0.0,0.9922792343574022,0.10749999999999198,0.8888888888888888,0.5,660000.0
0.0,0.6931471805599453,6.646390514847729,6.646390514847729,7.444248649496705,8.699514748210191,8.699514748210191,0.5,0.0,0.8750201061605268,0.12583333333334176,0.5858585858585859,0.3,395000.0
0.8109302162163288,1.0986122886681098,7.975908360165538,7.975908360165538,7.90100705199242,9.230535079261703,9.546241016698438,0.5,0.4,0.8586134791700208,0.34750000000000053,0.25757575757575757,0.6,770000.0
1.0116009116784799,1.3862943611198906,7.590852123688581,7.919356190660617,8.026170194946426,9.78633556772527,9.330343164370879,0.5,0.2,0.7370114202991799,0.2524999999999971,0.015151515151515152,0.5,1450000.0
0.5596157879354227,1.0986122886681098,6.966024187106113,6.966024187106113,7.258412150595307,8.971448463693834,8.946374826141717,0.75,0.0,0.19334083963325968,0.3024999999999989,0.4595959595959596,0.4,212000.0
0.8109302162163288,1.3862943611198906,7.272398392570047,7.605890001053122,7.630461261783627,9.169830828637973,9.189423123720795,0.5,0.0,0.6086536914910744,0.38416666666666455,0.13131313131313133,0.5,660500.0
1.252762968495368,1.0986122886681098,7.807916628926408,8.281470857895167,7.8160138391590275,11.617987936217231,11.390757830996021,0.5,0.2,0.8703554769181207,0.369166666666664,0.25757575757575757,0.6,784000.0
0.9162907318741551,1.0986122886681098,7.237059026124737,7.605890001053122,7.432483807917119,7.734996194022781,7.415776975415394,0.5,0.4,0.6366414669454658,0.43083333333334073,0.1414141414141414,0.5,453246.0
1.252762968495368,1.3862943611198906,7.668561108015897,7.668561108015897,7.3395376954076745,7.731053144007127,7.734121303328305,0.5,0.8,0.8323950458420473,0.112500000000004,0.5353535353535354,0.6,675000.0
0.5596157879354227,1.3862943611198906,6.917705609835305,7.61085279039525,7.4673710669175595,8.966994113344454,9.004545458996587,0.5,0.0,0.2814862473861959,0.1800000000000064,0.010101010101010102,0.4,220000.0
0.0,0.6931471805599453,7.081708586105575,7.081708586105575,6.966024187106113,8.39840965542627,8.65084957622891,0.5,0.0,0.8968956088145463,0.1899999999999949,0.6262626262626263,0.3,382500.0
0.0,0.6931471805599453,7.01211529430638,7.01211529430638,7.064759027791802,8.070906088787819,8.1886891244442,0.5,0.0,0.7686987292906554,0.13083333333334193,0.5959595959595959,0.4,665000.0
0.0,1.0986122886681098,6.917705609835305,7.383989457978509,7.383989457978509,9.057072635572965,9.057072635572965,0.75,0.0,0.48319124979893463,0.2866666666666611,0.2878787878787879,0.4,205000.0
0.8109302162163288,1.3862943611198906,7.22983877815125,7.615791072035833,7.709756864454165,9.04981944514108,9.085230560933338,0.75,0.0,0.6331027826926189,0.28416666666667284,0.025252525252525252,0.5,500000.0
0.9162907318741551,1.3862943611198906,8.207946941048617,8.207946941048617,7.951559331155252,12.661514515109953,11.384989815502859,0.75,0.4,0.9428985041016581,0.4074999999999908,0.3838383838383838,0.6,921500.0
0.0,1.3862943611198906,7.7706452341291765,7.843848638152472,7.696212639346407,8.294049640102028,8.294049640102028,0.5,0.4,0.7712723178381804,0.13500000000000478,0.5454545454545454,0.5,890000.0
0.9162907318741551,0.6931471805599453,7.791522819150732,7.791522819150732,7.570443252057374,11.01836681366811,12.174798673225046,0.5,0.4,0.5956248994692007,0.4766666666666678,0.13131313131313133,0.4,430000.0
0.6931471805599453,1.6094379124341003,7.029972911706386,7.723120092266331,7.215239978730097,9.433483923290392,9.798127036878302,0.75,0.0,0.3744571336657529,0.19083333333333222,0.15656565656565657,0.5,258000.0
0.0,1.0986122886681098,6.887552571664617,7.265429723253953,7.27931883541462,8.14757773620177,8.433594167539924,0.5,0.0,0.8547530963487219,0.14916666666666803,0.5151515151515151,0.4,511000.0
0.6931471805599453,1.0986122886681098,7.215239978730097,7.215239978730097,7.313220387090301,8.035926369891792,8.035926369891792,0.5,0.4,0.8491233714009939,0.13500000000000478,0.5151515151515151,0.5,532170.0
0.0,1.0986122886681098,7.01211529430638,7.01211529430638,7.258412150595307,8.517193191416238,8.517193191416238,0.5,0.2,0.8027987775454414,0.1300000000000046,0.5353535353535354,0.4,560000.0
1.1786549963416462,1.3862943611198906,8.17188200612782,8.55256033525353,8.058327306580958,9.895959286115337,9.185022563991893,0.5,0.4,0.6532089432201977,0.2941666666666613,0.025252525252525252,0.9,2250000.0
0.0,0.0,6.551080335043404,6.551080335043404,6.917705609835305,8.536995818712418,8.536995818712418,0.5,0.0,0.8414026057583961,0.17916666666666908,0.5757575757575758,0.4,350000.0
0.0,1.0986122886681098,7.07326971745971,7.07326971745971,7.081708586105575,8.94494150776486,8.94494150776486,0.75,0.0,0.46967990992439423,0.2824999999999982,0.2878787878787879,0.4,215000.0
1.252762968495368,1.6094379124341003,7.824046010856292,8.283999304248526,7.878534196140362,10.136383395293016,9.523324627290181,0.5,0.4,0.5936947080585455,0.2858333333333237,0.2777777777777778,0.6,650000.0
1.0116009116784799,1.3862943611198906,7.3901814282264295,7.878534196140362,7.590852123688581,8.922658299524402,8.971448463693834,0.5,0.0,0.2534984719317932,0.12166666666666705,0.1111111111111111,0.5,320000.0
0.6931471805599453,1.0986122886681098,7.146772179452637,7.146772179452637,7.05617528410041,8.881558488638976,8.881558488638976,0.5,0.2,0.08476757278429253,0.43249999999999167,0.10606060606060606,0.4,247000.0
0.5596157879354227,1.3862943611198906,7.473069088032197,7.473069088032197,7.455876687491824,9.32188174670909,9.32188174670909,0.75,0.0,0.5076403410004791,0.3308333333333372,0.29292929292929293,0.5,320000.0
0.8109302162163288,1.6094379124341003,6.937314081223682,7.630461261783627,6.917705609835305,9.06323150693797,9.365633256382218,0.5,0.0,0.5336979250442266,0.15000000000000532,0.7323232323232324,0.4,255000.0
0.5596157879354227,1.0986122886681098,7.484368643286131,7.484368643286131,7.090076835776092,9.175748927206564,9.175748927206564,0.5,0.0,0.902686183046489,0.268333333333335,0.16666666666666666,0.4,438000.0
0.9162907318741551,1.0986122886681098,8.131530710604252,8.131530710604252,8.131530710604252,9.717338680907787,9.441531454869693,0.5,0.4,0.7162618626347083,0.41000000000000275,0.37373737373737376,0.7,900000.0
1.0116009116784799,1.0986122886681098,7.05617528410041,7.554858521040676,7.444248649496705,8.892886141190731,9.00601857490256,0.5,0.0,0.9264918771111521,0.24250000000000863,0.16666666666666666,0.4,441000.0
0.6931471805599453,1.0986122886681098,6.917705609835305,7.61085279039525,7.6544432264701125,10.554040335463652,10.507530258013253,0.75,0.0,0.4862473861991263,0.41000000000000275,0.13131313131313133,0.4,420000.0
0.5596157879354227,1.0986122886681098,7.07326971745971,7.365180126021013,7.402451520818244,8.85366542803745,8.922658299524402,0.5,0.0,0.9087984558468721,0.289166666666673,0.16666666666666666,0.4,370000.0
0.5596157879354227,0.6931471805599453,6.551080335043404,7.200424892944957,7.512071245835466,8.88875674784872,9.185022563991893,1.0,0.0,0.4055010455203472,0.15666666666665643,0.9949494949494949,0.2,269950.0
0.9162907318741551,1.3862943611198906,7.893572073504902,7.893572073504902,7.979338895262328,8.411610428841172,8.411832675758411,0.5,0.4,0.6580344217468186,0.3249999999999997,0.025252525252525252,0.6,807100.0
0.9162907318741551,1.0986122886681098,7.383989457978509,7.893572073504902,7.8160138391590275,9.185022563991893,9.07680897935166,0.75,0.0,0.879684735402933,0.23666666666665928,0.16666666666666666,0.5,653000.0
0.5596157879354227,1.0986122886681098,7.352441100243583,7.352441100243583,6.975413927455952,9.95227771670556,8.977146484808472,0.5,0.0,0.5174521473379466,0.1483333333333307,0.8333333333333334,0.4,284000.0
0.9162907318741551,1.3862943611198906,7.851661177889265,8.263590432617319,8.226840890408578,10.463189051084006,10.469653271335284,0.5,0.4,0.7910567797973301,0.277499999999998,0.16161616161616163,0.7,917500.0
0.8109302162163288,1.3862943611198906,7.859413154693583,7.859413154693583,7.723120092266331,9.010669176847115,9.028218795184895,0.75,0.4,0.6530480939359832,0.3249999999999997,0.025252525252525252,0.5,673000.0
0.9162907318741551,1.0986122886681098,6.709304340258298,7.02108396428914,7.371489295214277,7.003065458786462,7.492760300922379,0.5,0.4,0.7313816953514518,0.1708333333333315,0.6111111111111112,0.5,425000.0
1.0116009116784799,1.6094379124341003,7.1853870155804165,7.585788821732034,7.154615356913663,8.594154232552366,7.673223121121708,0.5,0.0,0.6930995657069263,0.17250000000000612,0.7222222222222222,0.4,399950.0
0.4054651081081644,1.0986122886681098,7.1853870155804165,7.575584651557793,7.575584651557793,8.930626469173578,9.098402718735318,0.75,0.0,0.06707415152002402,0.43000000000000344,0.10606060606060606,0.4,269950.0
0.9162907318741551,1.0986122886681098,7.4205789054108005,7.4205789054108005,7.4205789054108005,8.665095821339733,8.729558869558568,0.5,0.4,0.3130127070934455,0.2799999999999981,0.14646464646464646,0.4,260000.0
1.0986122886681098,1.3862943611198906,7.426549072397305,7.77485576666552,7.251344983372214,8.54188580400661,8.589513852995864,0.75,0.2,0.6152485121441243,0.11583333333332956,0.6313131313131313,0.4,470000.0
